date,diameter_ms,diameter,num_edges,num_vertices,radius_ms,radius,max_k_core,max_k_core_size,average_endpoint_distance,average_endpoint_distance_ms,time_interval,0-distance,1-distance,2-distance,3-distance,4-distance,5-distance,6-distance,7-distance,8-distance,9-distance,10-distance,11-distance,12-distance,13-distance,14-distance,15-distance,16-distance,17-distance,18-distance,19-distance,20-distance,21-distance,22-distance,23-distance,24-distance,25-distance,26-distance,27-distance,28-distance,29-distance,30-distance,31-distance,32-distance,33-distance,34-distance,35-distance,36-distance,37-distance,38-distance,39-distance,40-distance,41-distance,42-distance,43-distance,44-distance,45-distance,46-distance,47-distance,48-distance,49-distance,50-distance,51-distance,52-distance,53-distance,54-distance,55-distance,56-distance,57-distance,58-distance,59-distance,60-distance,61-distance,62-distance,63-distance,64-distance,1-core,2-core,3-core,4-core,5-core,6-core,7-core,8-core,9-core,10-core,11-core,12-core,13-core,14-core,15-core,16-core,17-core,18-core,19-core,20-core,21-core,22-core,23-core,24-core,25-core,26-core,27-core,28-core,29-core,30-core,31-core,32-core,33-core,34-core,35-core,36-core,37-core,38-core,39-core,40-core,41-core,42-core,43-core,44-core,45-core,46-core,47-core,48-core,49-core,50-core,51-core,52-core,53-core,54-core,55-core,56-core,57-core,58-core,59-core,60-core,61-core,62-core,63-core,64-core,65-core,66-core,67-core,68-core,69-core,70-core,71-core,72-core,73-core,74-core,75-core,76-core,77-core,78-core,79-core,80-core,81-core,82-core,83-core,84-core,85-core,86-core,87-core,88-core,89-core,90-core,91-core,92-core,93-core,94-core,95-core,96-core,97-core,98-core,99-core
2022-01-01,0.0,0,29298,23357,4508.7365,34,9,45,8,37.01846187712636,MONTH,1,1,22,24,150,331,728,1521,1712,1943,2052,2038,2011,2054,2265,1836,1062,1963,502,343,262,161,117,92,56,39,23,13,10,7,5,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16011,6101,657,305,73,68,75,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,0.0,0,30384,23937,4907.8925,34,9,25,8,35.9023008692953,MONTH,1,1,83,22,159,336,713,1584,1606,1889,1991,2045,1943,2093,2464,1800,1239,2102,584,378,308,180,130,104,55,42,24,15,12,9,8,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16059,6485,799,256,153,112,7,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,0,26368,21104,4585.9275,35,8,18,8,33.31230739514342,MONTH,1,1,79,21,162,342,724,1577,1489,1471,1821,1556,1650,1623,2105,1466,1122,1815,496,447,308,247,177,140,93,56,31,21,14,11,8,10,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14085,5905,689,281,61,24,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,0.0,0,23582,19359,4831.511,35,8,34,8,34.16906279140878,MONTH,1,1,114,23,150,359,713,1453,1402,1319,1664,1401,1483,1493,1878,1287,970,1700,478,437,283,197,148,122,79,43,23,17,56,17,13,10,9,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13238,5210,531,272,62,9,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,0.0,0,24181,19628,4480.055,34,8,18,8,32.13271505891023,MONTH,1,1,46,23,156,389,652,1436,1314,1284,1615,1343,1480,1489,1941,1387,1037,1994,511,477,309,233,183,140,82,35,18,9,9,9,7,5,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13284,5435,555,203,75,57,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,0.0,0,24218,19502,4580.038,35,8,38,8,32.099013664825044,MONTH,1,1,29,22,155,371,655,1506,1358,1335,1590,1265,1392,1409,1904,1407,1050,2000,582,427,281,213,166,140,86,49,28,11,12,11,12,10,11,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13090,5481,571,182,90,48,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,0.0,0,26790,20877,4104.6595,35,9,23,8,33.34776959570961,MONTH,1,1,29,23,153,380,678,1513,1342,1422,1692,1295,1401,1597,2367,1688,1219,2012,614,448,289,210,170,131,82,39,26,13,10,9,6,4,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13466,6132,753,335,60,46,40,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,0.0,0,26081,20681,4103.843,34,8,45,8,33.45386862360913,MONTH,1,1,25,24,165,384,640,1499,1235,1316,1648,1229,1371,1629,2365,1679,1220,2041,606,484,314,234,188,138,105,45,25,14,13,12,7,6,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13623,5870,752,277,57,36,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-01,0.0,0,25676,20261,4629.0815,34,8,48,8,35.65312598484846,MONTH,1,1,23,20,136,390,625,1469,1269,1345,1627,1270,1347,1652,2167,1662,1204,1812,557,463,303,241,190,168,127,52,37,26,20,16,11,10,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13343,5700,691,335,101,36,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,0.0,0,28431,21829,4141.4295,35,10,30,8,36.11346562828142,MONTH,1,1,26,23,150,383,642,1500,1289,1301,1468,1403,1487,1781,2334,1798,1356,1886,635,528,418,287,358,253,247,142,51,22,17,12,7,7,7,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14005,6343,834,369,93,61,53,39,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-01,0.0,0,10081,8741,4120.618,35,8,18,12,46.4689789826379,MONTH,1,1,15,18,98,194,342,633,615,540,632,710,674,683,831,574,433,656,199,184,159,115,107,112,83,66,30,9,10,5,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7176,1225,193,109,6,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
